disp_id,client_id,account_id,type,birth_number,client_district_id,account_district_id,frequency,date
3219,3219,2666,DISPONENT,596018,49,49,monthly issuance,930308
3220,3220,2667,OWNER,570217,23,23,monthly issuance,931023
3221,3221,2667,DISPONENT,535716,23,23,monthly issuance,931023
3222,3222,2668,OWNER,770506,21,21,monthly issuance,970520
3225,3225,2670,OWNER,570317,13,13,monthly issuance,930127
3226,3226,2671,OWNER,511122,1,1,monthly issuance,930915
3227,3227,2672,OWNER,506028,59,59,monthly issuance,970314
3228,3228,2673,OWNER,570222,34,34,monthly issuance,940104
3229,3229,2674,OWNER,790418,50,50,monthly issuance,951010
3230,3230,2675,OWNER,825606,1,1,monthly issuance,940219
3231,3231,2676,OWNER,610603,21,73,monthly issuance,930122
3232,3232,2677,OWNER,761105,5,5,monthly issuance,960828
3233,3233,2678,OWNER,801130,1,1,monthly issuance,970715
3234,3234,2679,OWNER,195804,67,67,monthly issuance,970724
3235,3235,2680,OWNER,505612,46,46,monthly issuance,950303
3236,3236,2681,OWNER,605415,28,28,monthly issuance,950119
3239,3239,2684,OWNER,816116,7,7,monthly issuance,970910
3240,3240,2685,OWNER,376210,67,67,monthly issuance,961101
3241,3241,2686,OWNER,340914,26,26,monthly issuance,960111
3242,3242,2686,DISPONENT,375304,26,26,monthly issuance,960111
3243,3243,2687,OWNER,205930,71,76,monthly issuance,930701
3244,3244,2688,OWNER,330929,72,72,monthly issuance,950220
3245,3245,2689,OWNER,521202,70,70,monthly issuance,970101
3246,3246,2690,OWNER,310420,66,66,monthly issuance,970319
3247,3247,2691,OWNER,585421,69,69,monthly issuance,930908
3248,3248,2692,OWNER,295802,28,28,monthly issuance,951208
3249,3249,2693,OWNER,590120,17,17,monthly issuance,971117
3250,3250,2693,DISPONENT,625120,17,17,monthly issuance,971117
3251,3251,2694,OWNER,626228,52,7,monthly issuance,930308
3252,3252,2694,DISPONENT,610326,52,7,monthly issuance,930308
3253,3253,2695,OWNER,460702,70,16,monthly issuance,930916
3254,3254,2696,OWNER,300213,1,1,monthly issuance,970119
3255,3255,2697,OWNER,705104,8,8,monthly issuance,930626
3256,3256,2698,OWNER,760718,49,49,monthly issuance,970521
3257,3257,2699,OWNER,785511,73,73,monthly issuance,961225
3258,3258,2700,OWNER,605730,74,74,monthly issuance,931108
3259,3259,2701,OWNER,501015,71,71,monthly issuance,930727
3260,3260,2702,OWNER,425908,74,74,monthly issuance,960201
3261,3261,2702,DISPONENT,500410,74,74,monthly issuance,960201
3262,3262,2703,OWNER,415814,61,61,monthly issuance,971028
3264,3264,2705,OWNER,506020,63,63,issuance after transaction,930705
3265,3265,2706,OWNER,635611,47,47,monthly issuance,960623
3266,3266,2706,DISPONENT,601008,47,47,monthly issuance,960623
3267,3267,2707,OWNER,510826,61,61,monthly issuance,941127
3268,3268,2708,OWNER,565331,1,1,monthly issuance,960325
3269,3269,2709,OWNER,741105,2,2,monthly issuance,961018
3270,3270,2710,OWNER,400122,12,12,monthly issuance,960612
3271,3271,2711,OWNER,425103,58,58,monthly issuance,930519
3272,3272,2712,OWNER,205718,9,9,monthly issuance,930312
3273,3273,2712,DISPONENT,180102,9,9,monthly issuance,930312
3274,3274,2713,OWNER,290122,26,26,monthly issuance,940403
3275,3275,2713,DISPONENT,245919,26,26,monthly issuance,940403
3276,3276,2714,OWNER,800321,52,1,monthly issuance,930130
3277,3277,2715,OWNER,660326,42,42,monthly issuance,971006
3278,3278,2715,DISPONENT,625420,42,42,monthly issuance,971006
3279,3279,2716,OWNER,545804,66,66,monthly issuance,960108
3280,3280,2716,DISPONENT,580531,66,66,monthly issuance,960108
3281,3281,2717,OWNER,501227,74,74,monthly issuance,960725
3282,3282,2718,OWNER,810902,29,29,monthly issuance,950205
3283,3283,2719,OWNER,331123,10,10,monthly issuance,960208
3284,3284,2720,OWNER,360702,2,2,weekly issuance,970616
3285,3285,2720,DISPONENT,435917,2,2,weekly issuance,970616
3286,3286,2721,OWNER,725315,74,74,monthly issuance,971114
3287,3287,2721,DISPONENT,780401,74,74,monthly issuance,971114
3288,3288,2722,OWNER,260128,69,69,monthly issuance,970724
3289,3289,2723,OWNER,775609,75,75,monthly issuance,950312
3290,3290,2724,OWNER,695712,11,11,monthly issuance,960809
3291,3291,2725,OWNER,470123,52,52,monthly issuance,970402
3292,3292,2726,OWNER,400121,18,18,monthly issuance,950420
3293,3293,2727,OWNER,535120,1,1,monthly issuance,951025
3294,3294,2728,OWNER,570308,52,52,weekly issuance,970706
3295,3295,2729,OWNER,665313,40,40,monthly issuance,950116
3296,3296,2730,OWNER,690611,23,23,monthly issuance,960502
3297,3297,2731,OWNER,680417,1,1,monthly issuance,950926
3298,3298,2732,OWNER,425805,5,5,monthly issuance,930727
3299,3299,2733,OWNER,615917,76,76,monthly issuance,931222
3300,3300,2734,OWNER,500629,53,53,monthly issuance,961216
3302,3302,2736,OWNER,645217,52,72,monthly issuance,930702
3303,3303,2736,DISPONENT,650109,52,72,monthly issuance,930702
3304,3304,2737,OWNER,390831,69,69,monthly issuance,960706
3305,3305,2738,OWNER,716011,41,41,monthly issuance,931112
3306,3306,2739,OWNER,480426,27,59,monthly issuance,931129
3307,3307,2740,OWNER,795701,14,14,monthly issuance,940508
3308,3308,2741,OWNER,480216,15,15,monthly issuance,930607
3309,3309,2741,DISPONENT,425429,15,15,monthly issuance,930607
3310,3310,2742,OWNER,540213,23,23,monthly issuance,941015
3311,3311,2743,OWNER,540825,51,51,monthly issuance,970522
3312,3312,2744,OWNER,716105,70,70,weekly issuance,970419
3313,3313,2745,OWNER,465210,60,60,monthly issuance,970928
3314,3314,2746,OWNER,316218,24,24,monthly issuance,960823
3315,3315,2746,DISPONENT,340621,24,24,monthly issuance,960823
3316,3316,2747,OWNER,476215,1,1,monthly issuance,940814
3317,3317,2747,DISPONENT,500424,1,1,monthly issuance,940814
3319,3319,2749,OWNER,795424,1,1,monthly issuance,940523
3320,3320,2749,DISPONENT,720214,1,1,monthly issuance,940523
3321,3321,2750,OWNER,695530,13,13,monthly issuance,950413
3322,3322,2751,OWNER,480229,31,31,monthly issuance,950428
3323,3323,2752,OWNER,815222,74,74,monthly issuance,960515
3324,3324,2753,OWNER,715413,26,26,monthly issuance,960213
3325,3325,2753,DISPONENT,630928,26,26,monthly issuance,960213
3326,3326,2754,OWNER,526226,57,57,weekly issuance,960126
3327,3327,2755,OWNER,375704,20,20,monthly issuance,950126
3328,3328,2756,OWNER,661011,24,24,monthly issuance,971021
3329,3329,2757,OWNER,610320,54,54,monthly issuance,960514
3330,3330,2757,DISPONENT,555415,54,54,monthly issuance,960514
3331,3331,2758,OWNER,705205,70,70,monthly issuance,930519
3332,3332,2759,OWNER,696115,46,46,monthly issuance,961023
3333,3333,2760,OWNER,495724,10,10,monthly issuance,970314
3334,3334,2761,OWNER,670701,1,1,monthly issuance,961226
3335,3335,2762,OWNER,670210,11,19,monthly issuance,930320
3336,3336,2763,OWNER,515530,64,64,monthly issuance,930211
3337,3337,2764,OWNER,520413,53,53,monthly issuance,960815
3338,3338,2765,OWNER,426129,69,69,monthly issuance,970920
3339,3339,2766,OWNER,765129,31,31,monthly issuance,970220
3340,3340,2767,OWNER,760216,54,54,monthly issuance,960323
3341,3341,2767,DISPONENT,686220,54,54,monthly issuance,960323
3342,3342,2768,OWNER,730929,73,73,monthly issuance,931220
3344,3344,2770,OWNER,610916,42,42,monthly issuance,931225
3345,3345,2771,OWNER,415127,37,37,monthly issuance,930818
3346,3346,2771,DISPONENT,410225,37,37,monthly issuance,930818
3347,3347,2772,OWNER,360119,11,11,monthly issuance,960224
3348,3348,2773,OWNER,785214,38,38,monthly issuance,960623
3349,3349,2774,OWNER,631221,42,42,monthly issuance,960205
3350,3350,2775,OWNER,500319,30,30,monthly issuance,971208
3351,3351,2775,DISPONENT,425915,30,30,monthly issuance,971208
3352,3352,2776,OWNER,190912,23,23,monthly issuance,970810
3353,3353,2776,DISPONENT,195421,23,23,monthly issuance,970810
3354,3354,2777,OWNER,436028,62,62,monthly issuance,961225
3355,3355,2778,OWNER,530115,38,38,monthly issuance,931230
3356,3356,2779,OWNER,740423,73,73,monthly issuance,930615
3357,3357,2780,OWNER,545721,63,63,monthly issuance,951229
3358,3358,2781,OWNER,751007,16,16,monthly issuance,950620
3359,3359,2782,OWNER,450224,1,1,monthly issuance,970227
3360,3360,2783,OWNER,765831,43,43,monthly issuance,951123
3361,3361,2784,OWNER,306002,40,40,monthly issuance,971030
3365,3365,2787,OWNER,665730,1,1,monthly issuance,971207
3366,3366,2788,OWNER,595212,54,54,monthly issuance,941012
3367,3367,2788,DISPONENT,520423,54,54,monthly issuance,941012
3368,3368,2789,OWNER,526024,14,14,monthly issuance,940101
3369,3369,2790,OWNER,520416,1,1,monthly issuance,941018
3370,3370,2791,OWNER,190328,25,25,monthly issuance,971219
3371,3371,2791,DISPONENT,196007,25,25,monthly issuance,971219
3372,3372,2792,OWNER,701030,1,1,monthly issuance,960826
3373,3373,2793,OWNER,521129,5,47,monthly issuance,931009
3374,3374,2793,DISPONENT,605813,5,47,monthly issuance,931009
3375,3375,2794,OWNER,541106,74,74,monthly issuance,960808
3376,3376,2795,OWNER,455119,11,11,monthly issuance,960820
3377,3377,2795,DISPONENT,380505,11,11,monthly issuance,960820
3378,3378,2796,OWNER,570421,5,5,weekly issuance,971208
3379,3379,2796,DISPONENT,495701,5,5,weekly issuance,971208
3380,3380,2797,OWNER,785403,74,74,monthly issuance,970226
3381,3381,2798,OWNER,655901,70,70,monthly issuance,940824
3382,3382,2799,OWNER,540228,54,54,weekly issuance,940403
3383,3383,2799,DISPONENT,565423,54,54,weekly issuance,940403
3384,3384,2800,OWNER,425803,41,41,monthly issuance,970508
3385,3385,2801,OWNER,245213,11,11,monthly issuance,960923
3386,3386,2802,OWNER,405308,49,1,monthly issuance,930916
3387,3387,2803,OWNER,430814,58,58,monthly issuance,951201
3388,3388,2804,OWNER,656026,53,53,monthly issuance,960222
3389,3389,2805,OWNER,675116,39,39,monthly issuance,960520
3390,3390,2806,OWNER,726117,53,53,monthly issuance,970626
3391,3391,2807,OWNER,710407,42,42,monthly issuance,961004
3392,3392,2808,OWNER,756031,1,1,monthly issuance,941218
3393,3393,2809,OWNER,545824,73,73,monthly issuance,941208
3394,3394,2810,OWNER,805704,66,66,monthly issuance,950316
3395,3395,2811,OWNER,621228,4,4,monthly issuance,960102
3396,3396,2812,OWNER,775303,18,18,monthly issuance,960705
3397,3397,2813,OWNER,745608,24,24,monthly issuance,931215
3398,3398,2813,DISPONENT,690913,24,24,monthly issuance,931215
3399,3399,2814,OWNER,320225,72,72,monthly issuance,930425
3402,3402,2816,OWNER,525502,74,74,monthly issuance,970504
3403,3403,2816,DISPONENT,571018,74,74,monthly issuance,970504
3404,3404,2817,OWNER,406011,56,56,monthly issuance,930407
3405,3405,2818,OWNER,491215,40,40,monthly issuance,930721
3406,3406,2818,DISPONENT,475713,40,40,monthly issuance,930721
3407,3407,2819,OWNER,735413,35,35,monthly issuance,940716
3408,3408,2819,DISPONENT,731220,35,35,monthly issuance,940716
3409,3409,2820,OWNER,190403,36,36,monthly issuance,971211
3410,3410,2821,OWNER,650216,54,54,monthly issuance,960712
3412,3412,2823,OWNER,750718,57,57,monthly issuance,930418
3413,3413,2823,DISPONENT,696125,57,57,monthly issuance,930418
3414,3414,2824,OWNER,476017,11,11,monthly issuance,931020
3415,3415,2825,OWNER,735930,54,54,monthly issuance,960710
3416,3416,2826,OWNER,780601,35,35,monthly issuance,961120
3417,3417,2826,DISPONENT,855318,35,35,monthly issuance,961120
3418,3418,2827,OWNER,635807,70,70,monthly issuance,961218
3420,3420,2829,OWNER,790624,66,66,monthly issuance,970818
3421,3421,2830,OWNER,470305,20,20,monthly issuance,950804
3422,3422,2831,OWNER,515502,1,1,monthly issuance,971110
3423,3423,2832,OWNER,715905,12,12,monthly issuance,971122
3424,3424,2833,OWNER,181114,64,64,monthly issuance,950830
3425,3425,2834,OWNER,700507,70,70,monthly issuance,951014
3426,3426,2835,OWNER,780207,73,73,monthly issuance,951003
3427,3427,2836,OWNER,800616,42,42,monthly issuance,951118
3428,3428,2836,DISPONENT,875927,42,42,monthly issuance,951118
3429,3429,2837,OWNER,411016,46,46,monthly issuance,960602
3430,3430,2838,OWNER,510925,3,3,weekly issuance,930413
3431,3431,2839,OWNER,795405,70,70,monthly issuance,950404
3432,3432,2840,OWNER,731108,15,15,monthly issuance,941009
3433,3433,2841,OWNER,620907,71,71,monthly issuance,930727
3434,3434,2841,DISPONENT,565920,71,71,monthly issuance,930727
3435,3435,2842,OWNER,455527,4,14,monthly issuance,931229
3436,3436,2843,OWNER,580218,30,30,monthly issuance,970329
3437,3437,2843,DISPONENT,595808,30,30,monthly issuance,970329
3438,3438,2844,OWNER,420112,43,43,monthly issuance,960119
3439,3439,2845,OWNER,670127,62,62,monthly issuance,970821
3440,3440,2846,OWNER,385213,1,1,monthly issuance,970927
3441,3441,2847,OWNER,580209,75,75,monthly issuance,940508
3443,3443,2849,OWNER,346206,1,1,monthly issuance,930916
3444,3444,2850,OWNER,770406,57,57,monthly issuance,971122
3445,3445,2851,OWNER,795326,17,17,monthly issuance,951202
3446,3446,2852,OWNER,571001,70,70,monthly issuance,961229
3447,3447,2853,OWNER,495421,54,54,monthly issuance,950908
3448,3448,2854,OWNER,541224,1,1,monthly issuance,970118
3449,3449,2855,OWNER,280321,27,27,monthly issuance,950821
3450,3450,2856,OWNER,760912,25,25,monthly issuance,950318
3451,3451,2857,OWNER,740717,19,19,monthly issuance,970428
3452,3452,2857,DISPONENT,755828,19,19,monthly issuance,970428
3453,3453,2858,OWNER,500802,56,56,monthly issuance,950822
3454,3454,2859,OWNER,496017,11,11,monthly issuance,931023
3455,3455,2859,DISPONENT,570228,11,11,monthly issuance,931023
3456,3456,2860,OWNER,455121,54,54,weekly issuance,970530
3457,3457,2861,OWNER,235614,75,38,monthly issuance,930210
3458,3458,2862,OWNER,530630,33,33,monthly issuance,930607
3459,3459,2863,OWNER,645830,14,14,monthly issuance,960121
3460,3460,2863,DISPONENT,651011,14,14,monthly issuance,960121
3461,3461,2864,OWNER,580222,54,54,monthly issuance,960316
3462,3462,2864,DISPONENT,655318,54,54,monthly issuance,960316
3463,3463,2865,OWNER,795302,1,1,monthly issuance,950303
3464,3464,2866,OWNER,530114,43,43,monthly issuance,950913
3465,3465,2867,OWNER,420417,30,30,monthly issuance,931104
3466,3466,2868,OWNER,365531,1,1,monthly issuance,940615
3467,3467,2868,DISPONENT,391206,1,1,monthly issuance,940615
3468,3468,2869,OWNER,336231,68,68,monthly issuance,960927
3469,3469,2870,OWNER,755223,1,1,monthly issuance,960618
3470,3470,2871,OWNER,375423,52,52,monthly issuance,951030
3471,3471,2872,OWNER,525929,1,1,monthly issuance,960904
3472,3472,2873,OWNER,465511,70,70,monthly issuance,961213
3473,3473,2873,DISPONENT,480521,70,70,monthly issuance,961213
3474,3474,2874,OWNER,546208,32,32,monthly issuance,970402
3475,3475,2875,OWNER,570313,19,19,monthly issuance,961224
3476,3476,2876,OWNER,685105,60,52,monthly issuance,930422
3477,3477,2877,OWNER,650828,37,37,monthly issuance,950604
3478,3478,2878,OWNER,260530,1,1,monthly issuance,970614
3479,3479,2878,DISPONENT,335919,1,1,monthly issuance,970614
3480,3480,2879,OWNER,515410,15,15,monthly issuance,971014
3481,3481,2879,DISPONENT,571110,15,15,monthly issuance,971014
3482,3482,2880,OWNER,415209,71,71,monthly issuance,930616
3483,3483,2881,OWNER,401202,70,70,monthly issuance,930104
3484,3484,2882,OWNER,720430,44,44,monthly issuance,960720
3485,3485,2883,OWNER,220527,77,77,monthly issuance,970629
3486,3486,2884,OWNER,620309,77,1,monthly issuance,930208
3487,3487,2885,OWNER,590906,1,1,monthly issuance,960904
3488,3488,2886,OWNER,551009,1,1,monthly issuance,940408
3489,3489,2887,OWNER,660813,76,76,monthly issuance,960713
3490,3490,2888,OWNER,201016,19,19,monthly issuance,960523
3491,3491,2888,DISPONENT,226118,19,19,monthly issuance,960523
3492,3492,2889,OWNER,706227,8,8,monthly issuance,960323
3493,3493,2890,OWNER,655504,69,69,monthly issuance,960207
3494,3494,2891,OWNER,690702,42,42,monthly issuance,970528
3495,3495,2892,OWNER,415510,64,64,monthly issuance,971216
3496,3496,2892,DISPONENT,490711,64,64,monthly issuance,971216
3497,3497,2893,OWNER,705911,39,39,monthly issuance,960208
3498,3498,2894,OWNER,380401,77,17,monthly issuance,930828
3499,3499,2895,OWNER,690316,19,19,monthly issuance,930309
3500,3500,2896,OWNER,600607,29,29,monthly issuance,930330
3501,3501,2897,OWNER,640321,51,51,monthly issuance,971011
3502,3502,2898,OWNER,520803,54,54,monthly issuance,961123
3503,3503,2898,DISPONENT,535114,54,54,monthly issuance,961123
3504,3504,2899,OWNER,520125,40,40,monthly issuance,970403
3505,3505,2900,OWNER,771206,20,20,monthly issuance,970514
3506,3506,2901,OWNER,615820,1,1,monthly issuance,970409
3507,3507,2902,OWNER,466202,32,32,monthly issuance,930128
3508,3508,2903,OWNER,701109,38,38,monthly issuance,940519
3509,3509,2903,DISPONENT,655213,38,38,monthly issuance,940519
3510,3510,2904,OWNER,391026,13,13,monthly issuance,960320
3511,3511,2905,OWNER,630911,74,74,monthly issuance,941003
3512,3512,2906,OWNER,460525,49,49,monthly issuance,960920
3513,3513,2907,OWNER,220720,70,70,monthly issuance,930909
3514,3514,2907,DISPONENT,185205,70,70,monthly issuance,930909
3515,3515,2908,OWNER,755102,61,61,monthly issuance,970316
3516,3516,2909,OWNER,715907,58,58,monthly issuance,960404
3517,3517,2910,OWNER,535624,68,68,monthly issuance,971021
3518,3518,2911,OWNER,555902,33,33,monthly issuance,950225
3519,3519,2912,OWNER,491215,74,74,monthly issuance,940730
3520,3520,2913,OWNER,285517,8,8,monthly issuance,931228
3521,3521,2914,OWNER,640720,4,4,monthly issuance,960908
3522,3522,2915,OWNER,630202,57,57,monthly issuance,930723
3523,3523,2916,OWNER,640429,6,6,monthly issuance,961203
3524,3524,2917,OWNER,456120,68,68,monthly issuance,960808
3525,3525,2918,OWNER,740521,15,15,issuance after transaction,971205
3526,3526,2918,DISPONENT,775706,15,15,issuance after transaction,971205
3527,3527,2919,OWNER,780811,77,77,monthly issuance,950510
3528,3528,2920,OWNER,706006,73,73,monthly issuance,971113
3529,3529,2921,OWNER,730315,54,54,monthly issuance,960921
3530,3530,2922,OWNER,715918,16,16,monthly issuance,940606
3531,3531,2923,OWNER,200614,43,43,monthly issuance,950110
3532,3532,2924,OWNER,350224,56,56,monthly issuance,941016
3533,3533,2925,OWNER,636201,1,1,monthly issuance,930110
3534,3534,2926,OWNER,715321,50,50,monthly issuance,930114
3535,3535,2927,OWNER,730512,37,37,monthly issuance,970804
3536,3536,2928,OWNER,220820,55,55,monthly issuance,931214
3537,3537,2929,OWNER,460416,51,51,monthly issuance,960406
3538,3538,2930,OWNER,445502,1,1,monthly issuance,960824
3539,3539,2931,OWNER,200831,36,36,monthly issuance,950504
3540,3540,2932,OWNER,360804,51,72,monthly issuance,930504
3541,3541,2932,DISPONENT,345501,51,72,monthly issuance,930504
3542,3542,2933,OWNER,390902,10,10,monthly issuance,930618
3543,3543,2933,DISPONENT,415819,10,10,monthly issuance,930618
3544,3544,2934,OWNER,615815,1,1,monthly issuance,961008
3545,3545,2935,OWNER,661101,68,68,monthly issuance,950515
3546,3546,2936,OWNER,710228,3,3,monthly issuance,960327
3547,3547,2937,OWNER,245315,1,1,monthly issuance,970225
3548,3548,2938,OWNER,750503,1,1,monthly issuance,930804
3549,3549,2939,OWNER,375908,5,5,monthly issuance,970628
3550,3550,2940,OWNER,695914,54,54,monthly issuance,930624
3552,3552,2942,OWNER,401116,44,44,monthly issuance,970924
3554,3554,2944,OWNER,656221,22,22,monthly issuance,960111
3555,3555,2944,DISPONENT,680206,22,22,monthly issuance,960111
3556,3556,2945,OWNER,271127,6,6,monthly issuance,960711
3557,3557,2945,DISPONENT,286124,6,6,monthly issuance,960711
3558,3558,2946,OWNER,285701,54,54,monthly issuance,960507
3559,3559,2947,OWNER,396023,57,57,monthly issuance,960809
3560,3560,2947,DISPONENT,440202,57,57,monthly issuance,960809
3562,3562,2949,OWNER,310405,1,1,monthly issuance,941021
3563,3563,2949,DISPONENT,266122,1,1,monthly issuance,941021
3564,3564,2950,OWNER,480323,62,62,monthly issuance,960628
